id,insert_time,create_time,last_modify_time,personid,courseid,clazzid,type,fid
"","	2022-06-01 20:44:47	","	2022-06-01 20:44:47	","	2022-06-01 20:44:47	","	147377238	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-06-01 20:47:41	","	2022-06-01 20:47:41	","	2022-06-01 20:47:41	","	111946756	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 20:47:41	","	2022-06-01 20:47:41	","	2022-06-01 20:47:41	","	111946756	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 20:47:46	","	2022-06-01 20:47:46	","	2022-06-01 20:47:46	","	147381788	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 20:48:42	","	2022-06-01 20:48:42	","	2022-06-01 20:48:42	","	147377238	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-06-01 20:52:50	","	2022-06-01 20:52:50	","	2022-06-01 20:52:50	","	147386198	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 20:52:50	","	2022-06-01 20:52:50	","	2022-06-01 20:52:50	","	147386198	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 20:53:28	","	2022-06-01 20:53:28	","	2022-06-01 20:53:28	","	147391158	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 20:54:14	","	2022-06-01 20:54:14	","	2022-06-01 20:54:14	","	147391158	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 20:54:20	","	2022-06-01 20:54:20	","	2022-06-01 20:54:20	","	147386198	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 20:54:20	","	2022-06-01 20:54:20	","	2022-06-01 20:54:20	","	147386198	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 20:55:21	","	2022-06-01 20:55:21	","	2022-06-01 20:55:21	","	147386198	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 20:55:21	","	2022-06-01 20:55:21	","	2022-06-01 20:55:21	","	147386198	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 21:01:54	","	2022-06-01 21:01:54	","	2022-06-01 21:01:54	","	147393710	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-06-01 21:02:38	","	2022-06-01 21:02:38	","	2022-06-01 21:02:38	","	197688586	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-01 21:07:02	","	2022-06-01 21:07:02	","	2022-06-01 21:07:02	","	147393660	","	222675513	","	51498365	","	accesslog	",1727
"","	2022-06-01 21:07:10	","	2022-06-01 21:07:10	","	2022-06-01 21:07:10	","	147393257	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 21:07:44	","	2022-06-01 21:07:44	","	2022-06-01 21:07:44	","	147393660	","	222675513	","	51498365	","	accesslog	",1727
"","	2022-06-01 21:10:47	","	2022-06-01 21:10:47	","	2022-06-01 21:10:47	","	147375519	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 21:10:47	","	2022-06-01 21:10:47	","	2022-06-01 21:10:47	","	147375519	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 21:15:33	","	2022-06-01 21:15:33	","	2022-06-01 21:15:33	","	147375037	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 21:15:55	","	2022-06-01 21:15:55	","	2022-06-01 21:15:55	","	147375519	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 21:15:55	","	2022-06-01 21:15:55	","	2022-06-01 21:15:55	","	147375519	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 21:22:43	","	2022-06-01 21:22:43	","	2022-06-01 21:22:43	","	147375519	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 21:22:43	","	2022-06-01 21:22:43	","	2022-06-01 21:22:43	","	147375519	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 21:25:51	","	2022-06-01 21:25:51	","	2022-06-01 21:25:51	","	155199366	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 21:27:09	","	2022-06-01 21:27:09	","	2022-06-01 21:27:09	","	197687034	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-01 21:27:28	","	2022-06-01 21:27:28	","	2022-06-01 21:27:28	","	147386122	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-06-01 21:29:26	","	2022-06-01 21:29:26	","	2022-06-01 21:29:26	","	147381788	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 21:29:26	","	2022-06-01 21:29:26	","	2022-06-01 21:29:26	","	147381788	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 21:29:54	","	2022-06-01 21:29:54	","	2022-06-01 21:29:54	","	111945360	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-06-01 21:31:26	","	2022-06-01 21:31:26	","	2022-06-01 21:31:26	","	111949484	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-06-01 21:33:10	","	2022-06-01 21:33:10	","	2022-06-01 21:33:10	","	147381788	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 21:33:26	","	2022-06-01 21:33:26	","	2022-06-01 21:33:26	","	111946756	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 21:33:26	","	2022-06-01 21:33:26	","	2022-06-01 21:33:26	","	111946756	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 21:38:29	","	2022-06-01 21:38:29	","	2022-06-01 21:38:29	","	155199366	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 21:43:27	","	2022-06-01 21:43:27	","	2022-06-01 21:43:27	","	155199366	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 21:44:48	","	2022-06-01 21:44:48	","	2022-06-01 21:44:48	","	147393694	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 21:44:48	","	2022-06-01 21:44:48	","	2022-06-01 21:44:48	","	147393694	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 21:46:10	","	2022-06-01 21:46:10	","	2022-06-01 21:46:10	","	155199366	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 21:48:05	","	2022-06-01 21:48:05	","	2022-06-01 21:48:05	","	147393703	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 21:48:49	","	2022-06-01 21:48:49	","	2022-06-01 21:48:49	","	147392915	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 21:56:34	","	2022-06-01 21:56:34	","	2022-06-01 21:56:34	","	197687797	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-01 21:57:38	","	2022-06-01 21:57:38	","	2022-06-01 21:57:38	","	147381348	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 22:08:50	","	2022-06-01 22:08:50	","	2022-06-01 22:08:50	","	147391971	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 22:12:05	","	2022-06-01 22:12:05	","	2022-06-01 22:12:05	","	147393768	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-06-01 22:12:07	","	2022-06-01 22:12:07	","	2022-06-01 22:12:07	","	153867022	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 22:12:08	","	2022-06-01 22:12:08	","	2022-06-01 22:12:08	","	147382322	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 22:12:08	","	2022-06-01 22:12:08	","	2022-06-01 22:12:08	","	147382322	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 22:13:56	","	2022-06-01 22:13:56	","	2022-06-01 22:13:56	","	147382322	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 22:13:56	","	2022-06-01 22:13:56	","	2022-06-01 22:13:56	","	147382322	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 22:14:39	","	2022-06-01 22:14:39	","	2022-06-01 22:14:39	","	147382731	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 22:14:39	","	2022-06-01 22:14:39	","	2022-06-01 22:14:39	","	147382731	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 22:15:08	","	2022-06-01 22:15:08	","	2022-06-01 22:15:08	","	147382322	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 22:15:08	","	2022-06-01 22:15:08	","	2022-06-01 22:15:08	","	147382322	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 22:16:54	","	2022-06-01 22:16:54	","	2022-06-01 22:16:54	","	155199366	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 22:17:09	","	2022-06-01 22:17:09	","	2022-06-01 22:17:09	","	147382731	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 22:17:09	","	2022-06-01 22:17:09	","	2022-06-01 22:17:09	","	147382731	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 22:18:45	","	2022-06-01 22:18:45	","	2022-06-01 22:18:45	","	147382731	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 22:18:45	","	2022-06-01 22:18:45	","	2022-06-01 22:18:45	","	147382731	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 22:22:05	","	2022-06-01 22:22:05	","	2022-06-01 22:22:05	","	153867022	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 22:22:05	","	2022-06-01 22:22:05	","	2022-06-01 22:22:05	","	153867022	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 22:23:51	","	2022-06-01 22:23:51	","	2022-06-01 22:23:51	","	153867022	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 22:23:51	","	2022-06-01 22:23:51	","	2022-06-01 22:23:51	","	153867022	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 22:25:18	","	2022-06-01 22:25:18	","	2022-06-01 22:25:18	","	153867395	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 22:26:17	","	2022-06-01 22:26:17	","	2022-06-01 22:26:17	","	111946756	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 22:26:17	","	2022-06-01 22:26:17	","	2022-06-01 22:26:17	","	111946756	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 22:28:40	","	2022-06-01 22:28:40	","	2022-06-01 22:28:40	","	147390308	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 22:32:29	","	2022-06-01 22:32:29	","	2022-06-01 22:32:29	","	153867022	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 22:32:29	","	2022-06-01 22:32:29	","	2022-06-01 22:32:29	","	153867022	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 22:37:25	","	2022-06-01 22:37:25	","	2022-06-01 22:37:25	","	111946336	","	224841013	","	55682821	","	accesslog	",1727
"","	2022-06-01 22:41:24	","	2022-06-01 22:41:24	","	2022-06-01 22:41:24	","	147393202	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 22:48:11	","	2022-06-01 22:48:11	","	2022-06-01 22:48:11	","	147387820	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 22:49:42	","	2022-06-01 22:49:42	","	2022-06-01 22:49:42	","	147392573	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 22:49:42	","	2022-06-01 22:49:42	","	2022-06-01 22:49:42	","	147392573	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 22:49:50	","	2022-06-01 22:49:50	","	2022-06-01 22:49:50	","	147392727	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-06-01 22:51:24	","	2022-06-01 22:51:24	","	2022-06-01 22:51:24	","	147393703	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 22:51:24	","	2022-06-01 22:51:24	","	2022-06-01 22:51:24	","	147393703	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 22:52:49	","	2022-06-01 22:52:49	","	2022-06-01 22:52:49	","	147392573	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 22:52:49	","	2022-06-01 22:52:49	","	2022-06-01 22:52:49	","	147392573	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 22:52:49	","	2022-06-01 22:52:49	","	2022-06-01 22:52:49	","	147383067	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 22:53:11	","	2022-06-01 22:53:11	","	2022-06-01 22:53:11	","	147393703	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 22:53:11	","	2022-06-01 22:53:11	","	2022-06-01 22:53:11	","	147393703	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 22:54:48	","	2022-06-01 22:54:48	","	2022-06-01 22:54:48	","	147393703	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 22:54:48	","	2022-06-01 22:54:48	","	2022-06-01 22:54:48	","	147393703	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 22:54:54	","	2022-06-01 22:54:54	","	2022-06-01 22:54:54	","	147387820	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 22:55:11	","	2022-06-01 22:55:11	","	2022-06-01 22:55:11	","	147392573	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 22:55:11	","	2022-06-01 22:55:11	","	2022-06-01 22:55:11	","	147392573	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 22:56:03	","	2022-06-01 22:56:03	","	2022-06-01 22:56:03	","	147391158	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 22:56:03	","	2022-06-01 22:56:03	","	2022-06-01 22:56:03	","	147391158	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 22:58:28	","	2022-06-01 22:58:28	","	2022-06-01 22:58:28	","	147388459	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 22:59:12	","	2022-06-01 22:59:12	","	2022-06-01 22:59:12	","	147376948	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 22:59:19	","	2022-06-01 22:59:19	","	2022-06-01 22:59:19	","	147393703	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 23:00:10	","	2022-06-01 23:00:10	","	2022-06-01 23:00:10	","	147393768	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-06-01 23:01:27	","	2022-06-01 23:01:27	","	2022-06-01 23:01:27	","	153867337	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-01 23:01:45	","	2022-06-01 23:01:45	","	2022-06-01 23:01:45	","	147376948	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 23:01:45	","	2022-06-01 23:01:45	","	2022-06-01 23:01:45	","	147376948	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 23:02:53	","	2022-06-01 23:02:53	","	2022-06-01 23:02:53	","	147376948	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 23:02:53	","	2022-06-01 23:02:53	","	2022-06-01 23:02:53	","	147376948	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 23:03:16	","	2022-06-01 23:03:16	","	2022-06-01 23:03:16	","	147389289	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-01 23:04:27	","	2022-06-01 23:04:27	","	2022-06-01 23:04:27	","	147392786	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-06-01 23:04:50	","	2022-06-01 23:04:50	","	2022-06-01 23:04:50	","	147376948	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 23:04:50	","	2022-06-01 23:04:50	","	2022-06-01 23:04:50	","	147376948	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 23:05:00	","	2022-06-01 23:05:00	","	2022-06-01 23:05:00	","	147376948	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 23:05:09	","	2022-06-01 23:05:09	","	2022-06-01 23:05:09	","	147392786	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-06-01 23:05:39	","	2022-06-01 23:05:39	","	2022-06-01 23:05:39	","	147376054	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 23:05:39	","	2022-06-01 23:05:39	","	2022-06-01 23:05:39	","	147376054	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 23:06:12	","	2022-06-01 23:06:12	","	2022-06-01 23:06:12	","	147392786	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-06-01 23:06:44	","	2022-06-01 23:06:44	","	2022-06-01 23:06:44	","	147393768	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-06-01 23:07:51	","	2022-06-01 23:07:51	","	2022-06-01 23:07:51	","	111947311	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-06-01 23:12:36	","	2022-06-01 23:12:36	","	2022-06-01 23:12:36	","	147392757	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 23:14:03	","	2022-06-01 23:14:03	","	2022-06-01 23:14:03	","	147393710	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 23:14:03	","	2022-06-01 23:14:03	","	2022-06-01 23:14:03	","	147393710	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 23:14:10	","	2022-06-01 23:14:10	","	2022-06-01 23:14:10	","	147384486	","	224922228	","	55853631	","	workanswer	",1727
"","	2022-06-01 23:14:10	","	2022-06-01 23:14:10	","	2022-06-01 23:14:10	","	147384486	","	224922228	","	55853631	","	workscore	",1727
"","	2022-06-01 23:16:30	","	2022-06-01 23:16:30	","	2022-06-01 23:16:30	","	147376054	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 23:16:30	","	2022-06-01 23:16:30	","	2022-06-01 23:16:30	","	147376054	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 23:19:43	","	2022-06-01 23:19:43	","	2022-06-01 23:19:43	","	147392993	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-06-01 23:20:57	","	2022-06-01 23:20:57	","	2022-06-01 23:20:57	","	147392757	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 23:20:57	","	2022-06-01 23:20:57	","	2022-06-01 23:20:57	","	147392757	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 23:22:27	","	2022-06-01 23:22:27	","	2022-06-01 23:22:27	","	147392757	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 23:22:27	","	2022-06-01 23:22:27	","	2022-06-01 23:22:27	","	147392757	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 23:22:52	","	2022-06-01 23:22:52	","	2022-06-01 23:22:52	","	147383067	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 23:24:30	","	2022-06-01 23:24:30	","	2022-06-01 23:24:30	","	147376054	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 23:25:42	","	2022-06-01 23:25:42	","	2022-06-01 23:25:42	","	147381788	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 23:25:42	","	2022-06-01 23:25:42	","	2022-06-01 23:25:42	","	147381788	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 23:27:47	","	2022-06-01 23:27:47	","	2022-06-01 23:27:47	","	147391158	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 23:27:47	","	2022-06-01 23:27:47	","	2022-06-01 23:27:47	","	147391158	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 23:33:00	","	2022-06-01 23:33:00	","	2022-06-01 23:33:00	","	147383067	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 23:33:00	","	2022-06-01 23:33:00	","	2022-06-01 23:33:00	","	147383067	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 23:36:24	","	2022-06-01 23:36:24	","	2022-06-01 23:36:24	","	147379221	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 23:36:24	","	2022-06-01 23:36:24	","	2022-06-01 23:36:24	","	147379221	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 23:37:20	","	2022-06-01 23:37:20	","	2022-06-01 23:37:20	","	51465331	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 23:37:20	","	2022-06-01 23:37:20	","	2022-06-01 23:37:20	","	51465331	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 23:37:43	","	2022-06-01 23:37:43	","	2022-06-01 23:37:43	","	147393768	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-06-01 23:38:27	","	2022-06-01 23:38:27	","	2022-06-01 23:38:27	","	147392993	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-06-01 23:38:48	","	2022-06-01 23:38:48	","	2022-06-01 23:38:48	","	147393710	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 23:38:48	","	2022-06-01 23:38:48	","	2022-06-01 23:38:48	","	147393710	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 23:39:24	","	2022-06-01 23:39:24	","	2022-06-01 23:39:24	","	51465331	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 23:39:24	","	2022-06-01 23:39:24	","	2022-06-01 23:39:24	","	51465331	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 23:39:27	","	2022-06-01 23:39:27	","	2022-06-01 23:39:27	","	147381788	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 23:39:43	","	2022-06-01 23:39:43	","	2022-06-01 23:39:43	","	147386245	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-06-01 23:40:18	","	2022-06-01 23:40:18	","	2022-06-01 23:40:18	","	51465331	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 23:40:18	","	2022-06-01 23:40:18	","	2022-06-01 23:40:18	","	51465331	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 23:41:28	","	2022-06-01 23:41:28	","	2022-06-01 23:41:28	","	147381788	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 23:41:28	","	2022-06-01 23:41:28	","	2022-06-01 23:41:28	","	147381788	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 23:41:32	","	2022-06-01 23:41:32	","	2022-06-01 23:41:32	","	147381788	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 23:41:50	","	2022-06-01 23:41:50	","	2022-06-01 23:41:50	","	111946015	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 23:41:50	","	2022-06-01 23:41:50	","	2022-06-01 23:41:50	","	111946015	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 23:42:21	","	2022-06-01 23:42:21	","	2022-06-01 23:42:21	","	147392418	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 23:42:45	","	2022-06-01 23:42:45	","	2022-06-01 23:42:45	","	147391158	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 23:42:45	","	2022-06-01 23:42:45	","	2022-06-01 23:42:45	","	147391158	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 23:43:52	","	2022-06-01 23:43:52	","	2022-06-01 23:43:52	","	147393647	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 23:43:52	","	2022-06-01 23:43:52	","	2022-06-01 23:43:52	","	147393647	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 23:44:13	","	2022-06-01 23:44:13	","	2022-06-01 23:44:13	","	147391158	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 23:44:54	","	2022-06-01 23:44:54	","	2022-06-01 23:44:54	","	147391158	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 23:47:19	","	2022-06-01 23:47:19	","	2022-06-01 23:47:19	","	147392800	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-06-01 23:50:19	","	2022-06-01 23:50:19	","	2022-06-01 23:50:19	","	153867387	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-06-01 23:54:36	","	2022-06-01 23:54:36	","	2022-06-01 23:54:36	","	111946015	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 23:54:36	","	2022-06-01 23:54:36	","	2022-06-01 23:54:36	","	111946015	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 23:55:16	","	2022-06-01 23:55:16	","	2022-06-01 23:55:16	","	147393710	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-01 23:55:16	","	2022-06-01 23:55:16	","	2022-06-01 23:55:16	","	147393710	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-01 23:55:24	","	2022-06-01 23:55:24	","	2022-06-01 23:55:24	","	147392284	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 23:55:24	","	2022-06-01 23:55:24	","	2022-06-01 23:55:24	","	147392284	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 23:57:47	","	2022-06-01 23:57:47	","	2022-06-01 23:57:47	","	147392284	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 23:57:47	","	2022-06-01 23:57:47	","	2022-06-01 23:57:47	","	147392284	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-01 23:59:32	","	2022-06-01 23:59:32	","	2022-06-01 23:59:32	","	147392284	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-01 23:59:32	","	2022-06-01 23:59:32	","	2022-06-01 23:59:32	","	147392284	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-02 00:00:41	","	2022-06-02 00:00:41	","	2022-06-02 00:00:41	","	147393673	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-02 00:02:34	","	2022-06-02 00:02:34	","	2022-06-02 00:02:34	","	147393371	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-02 00:03:07	","	2022-06-02 00:03:07	","	2022-06-02 00:03:07	","	147386153	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-02 00:03:07	","	2022-06-02 00:03:07	","	2022-06-02 00:03:07	","	147386153	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-02 00:04:41	","	2022-06-02 00:04:41	","	2022-06-02 00:04:41	","	147386153	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-02 00:04:41	","	2022-06-02 00:04:41	","	2022-06-02 00:04:41	","	147386153	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-02 00:06:04	","	2022-06-02 00:06:04	","	2022-06-02 00:06:04	","	111946015	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-02 00:06:04	","	2022-06-02 00:06:04	","	2022-06-02 00:06:04	","	111946015	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-02 00:06:05	","	2022-06-02 00:06:05	","	2022-06-02 00:06:05	","	147386153	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-06-02 00:06:05	","	2022-06-02 00:06:05	","	2022-06-02 00:06:05	","	147386153	","	223018597	","	51541158	","	workscore	",1727
"","	2022-06-02 00:08:35	","	2022-06-02 00:08:35	","	2022-06-02 00:08:35	","	147374459	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-06-02 00:15:27	","	2022-06-02 00:15:27	","	2022-06-02 00:15:27	","	147392800	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-06-02 00:15:27	","	2022-06-02 00:15:27	","	2022-06-02 00:15:27	","	147392800	","	223018597	","	51541153	","	workscore	",1727
"","	2022-06-02 00:17:39	","	2022-06-02 00:17:39	","	2022-06-02 00:17:39	","	111947743	","	222602451	","	50522391	","	accesslog	",1727
"","	2022-06-02 00:18:13	","	2022-06-02 00:18:13	","	2022-06-02 00:18:13	","	111944914	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-06-02 00:18:19	","	2022-06-02 00:18:19	","	2022-06-02 00:18:19	","	111947743	","	222602451	","	50522391	","	accesslog	",1727
"","	2022-06-02 00:20:19	","	2022-06-02 00:20:19	","	2022-06-02 00:20:19	","	147374085	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-06-02 00:21:50	","	2022-06-02 00:21:50	","	2022-06-02 00:21:50	","	111945676	","	223018597	","	51541153	","	accesslog	",1727
